x,y,v_x,v_y
2.86325817953e+12,673635081656.0,-6362.91833805,171.269572317
2.86270836764e+12,673649866233.0,-6364.20863449,170.965973444
2.86215844426e+12,673664624572.0,-6365.49938322,170.662203148
2.86160840934e+12,673679356657.0,-6366.79058458,170.35826128
2.86105826283e+12,673694062474.0,-6368.08223888,170.054147692
2.86050800471e+12,673708742009.0,-6369.37434647,169.749862235
2.85995763493e+12,673723395246.0,-6370.66690767,169.445404762
2.85940715346e+12,673738022170.0,-6371.95992281,169.140775122
2.85885656025e+12,673752622767.0,-6373.25339223,168.835973168
2.85830585526e+12,673767197021.0,-6374.54731625,168.530998749
2.85775503846e+12,673781744918.0,-6375.84169522,168.225851717
2.8572041098e+12,673796266443.0,-6377.13652945,167.920531922
2.85665306925e+12,673810761581.0,-6378.43181928,167.615039215
2.85610191677e+12,673825230317.0,-6379.72756505,167.309373445
2.85555065232e+12,673839672636.0,-6381.02376708,167.003534463
2.85499927585e+12,673854088523.0,-6382.32042572,166.697522118
2.85444778733e+12,673868477963.0,-6383.6175413,166.39133626
2.85389618673e+12,673882840941.0,-6384.91511414,166.084976738
2.85334447399e+12,673897177442.0,-6386.21314459,165.778443402
2.85279264908e+12,673911487451.0,-6387.51163298,165.471736101
2.85224071196e+12,673925770953.0,-6388.81057964,165.164854683
2.8516886626e+12,673940027933.0,-6390.10998492,164.857798997
2.85113650095e+12,673954258375.0,-6391.40984914,164.550568892
2.85058422696e+12,673968462266.0,-6392.71017264,164.243164216
2.85003184061e+12,673982639589.0,-6394.01095577,163.935584817
2.84947934186e+12,673996790330.0,-6395.31219885,163.627830544
2.84892673065e+12,674010914473.0,-6396.61390222,163.319901243
2.84837400696e+12,674025012004.0,-6397.91606623,163.011796763
2.84782117074e+12,674039082907.0,-6399.21869121,162.703516951
2.84726822196e+12,674053127166.0,-6400.5217775,162.395061654
2.84671516057e+12,674067144768.0,-6401.82532543,162.086430719
2.84616198653e+12,674081135697.0,-6403.12933535,161.777623994
2.8456086998e+12,674095099937.0,-6404.4338076,161.468641324
2.84505530035e+12,674109037473.0,-6405.73874251,161.159482557
2.84450178814e+12,674122948290.0,-6407.04414043,160.850147538
2.84394816311e+12,674136832373.0,-6408.3500017,160.540636115
2.84339442524e+12,674150689707.0,-6409.65632666,160.230948132
2.84284057449e+12,674164520276.0,-6410.96311564,159.921083435
2.8422866108e+12,674178324065.0,-6412.270369,159.611041871
2.84173253415e+12,674192101059.0,-6413.57808707,159.300823284
2.8411783445e+12,674205851242.0,-6414.88627019,158.990427519
2.84062404179e+12,674219574600.0,-6416.19491872,158.679854423
2.840069626e+12,674233271116.0,-6417.50403298,158.369103839
2.83951509708e+12,674246940776.0,-6418.81361334,158.058175612
2.838960455e+12,674260583563.0,-6420.12366012,157.747069587
2.8384056997e+12,674274199464.0,-6421.43417367,157.435785607
2.83785083116e+12,674287788462.0,-6422.74515434,157.124323518
2.83729584932e+12,674301350542.0,-6424.05660248,156.812683163
2.83674075416e+12,674314885689.0,-6425.36851842,156.500864385
2.83618554563e+12,674328393886.0,-6426.68090252,156.188867028
2.83563022369e+12,674341875120.0,-6427.99375511,155.876690936
2.8350747883e+12,674355329373.0,-6429.30707656,155.564335951
2.83451923941e+12,674368756632.0,-6430.6208672,155.251801917
2.833963577e+12,674382156880.0,-6431.93512737,154.939088676
2.83340780101e+12,674395530101.0,-6433.24985744,154.626196071
2.83285191141e+12,674408876281.0,-6434.56505774,154.313123944
2.83229590815e+12,674422195404.0,-6435.88072863,153.999872137
2.8317397912e+12,674435487454.0,-6437.19687044,153.686440493
2.83118356052e+12,674448752416.0,-6438.51348355,153.372828853
2.83062721606e+12,674461990273.0,-6439.83056828,153.059037059
2.83007075778e+12,674475201012.0,-6441.14812499,152.745064952
2.82951418565e+12,674488384615.0,-6442.46615403,152.430912374
2.82895749962e+12,674501541068.0,-6443.78465576,152.116579165
2.82840069965e+12,674514670355.0,-6445.10363052,151.802065166
2.8278437857e+12,674527772460.0,-6446.42307866,151.487370219
2.82728675773e+12,674540847368.0,-6447.74300054,151.172494163
2.82672961569e+12,674553895062.0,-6449.0633965,150.857436838
2.82617235956e+12,674566915527.0,-6450.3842669,150.542198085
2.82561498928e+12,674579908748.0,-6451.7056121,150.226777744
2.82505750482e+12,674592874709.0,-6453.02743244,149.911175654
2.82449990613e+12,674605813394.0,-6454.34972828,149.595391655
2.82394219317e+12,674618724788.0,-6455.67249998,149.279425586
2.8233843659e+12,674631608874.0,-6456.99574788,148.963277286
2.82282642429e+12,674644465637.0,-6458.31947234,148.646946595
2.82226836829e+12,674657295061.0,-6459.64367372,148.33043335
2.82171019785e+12,674670097130.0,-6460.96835237,148.01373739
2.82115191294e+12,674682871830.0,-6462.29350865,147.696858554
2.82059351352e+12,674695619142.0,-6463.61914292,147.379796679
2.82003499954e+12,674708339053.0,-6464.94525552,147.062551604
2.81947637096e+12,674721031546.0,-6466.27184682,146.745123166
2.81891762775e+12,674733696605.0,-6467.59891718,146.427511204
2.81835876986e+12,674746334215.0,-6468.92646695,146.109715553
2.81779979724e+12,674758944359.0,-6470.25449649,145.791736051
2.81724070987e+12,674771527021.0,-6471.58300616,145.473572536
2.81668150769e+12,674784082187.0,-6472.91199631,145.155224843
2.81612219066e+12,674796609839.0,-6474.24146732,144.83669281
2.81556275875e+12,674809109962.0,-6475.57141953,144.517976273
2.8150032119e+12,674821582540.0,-6476.9018533,144.199075067
2.81444355009e+12,674834027557.0,-6478.232769,143.879989029
2.81388377327e+12,674846444997.0,-6479.56416699,143.560717995
2.81332388139e+12,674858834843.0,-6480.89604763,143.2412618
2.81276387442e+12,674871197081.0,-6482.22841128,142.921620278
2.81220375231e+12,674883531694.0,-6483.5612583,142.601793267
2.81164351502e+12,674895838666.0,-6484.89458906,142.281780599
2.81108316251e+12,674908117980.0,-6486.22840391,141.961582111
2.81052269474e+12,674920369622.0,-6487.56270322,141.641197636
2.80996211166e+12,674932593574.0,-6488.89748736,141.320627009
2.80940141324e+12,674944789821.0,-6490.23275668,140.999870064
2.80884059942e+12,674956958346.0,-6491.56851155,140.678926634
2.80827967018e+12,674969099134.0,-6492.90475234,140.357796555
2.80771862547e+12,674981212168.0,-6494.24147942,140.036479658
2.80715746524e+12,674993297432.0,-6495.57869313,139.714975777
2.80659618946e+12,675005354910.0,-6496.91639386,139.393284746
2.80603479807e+12,675017384586.0,-6498.25458197,139.071406397
2.80547329105e+12,675029386444.0,-6499.59325783,138.749340563
2.80491166834e+12,675041360467.0,-6500.93242179,138.427087076
2.80434992991e+12,675053306639.0,-6502.27207424,138.104645769
2.80378807572e+12,675065224945.0,-6503.61221553,137.782016474
2.80322610571e+12,675077115366.0,-6504.95284604,137.459199022
2.80266401985e+12,675088977889.0,-6506.29396614,137.136193245
2.8021018181e+12,675100812495.0,-6507.63557618,136.812998974
2.80153950041e+12,675112619169.0,-6508.97767655,136.489616042
2.80097706674e+12,675124397895.0,-6510.32026761,136.166044278
2.80041451705e+12,675136148656.0,-6511.66334973,135.842283514
2.7998518513e+12,675147871437.0,-6513.00692329,135.51833358
2.79928906944e+12,675159566219.0,-6514.35098865,135.194194306
2.79872617144e+12,675171232988.0,-6515.69554618,134.869865523
2.79816315724e+12,675182871726.0,-6517.04059627,134.545347061
2.79760002681e+12,675194482418.0,-6518.38613927,134.220638749
2.7970367801e+12,675206065047.0,-6519.73217556,133.895740417
2.79647341707e+12,675217619597.0,-6521.07870552,133.570651895
2.79590993768e+12,675229146050.0,-6522.42572951,133.245373011
2.79534634189e+12,675240644392.0,-6523.77324792,132.919903594
2.79478262965e+12,675252114604.0,-6525.12126111,132.594243473
2.79421880092e+12,675263556672.0,-6526.46976947,132.268392477
2.79365485566e+12,675274970577.0,-6527.81877336,131.942350434
2.79309079383e+12,675286356304.0,-6529.16827316,131.616117171
2.79252661537e+12,675297713837.0,-6530.51826925,131.289692517
2.79196232025e+12,675309043158.0,-6531.868762,130.9630763
2.79139790843e+12,675320344251.0,-6533.21975179,130.636268346
2.79083337987e+12,675331617099.0,-6534.571239,130.309268483
2.79026873451e+12,675342861687.0,-6535.923224,129.982076538
2.78970397232e+12,675354077996.0,-6537.27570717,129.654692337
2.78913909325e+12,675365266012.0,-6538.62868889,129.327115708
2.78857409727e+12,675376425717.0,-6539.98216955,128.999346477
2.78800898432e+12,675387557093.0,-6541.33614951,128.671384469
2.78744375437e+12,675398660126.0,-6542.69062916,128.343229511
2.78687840736e+12,675409734798.0,-6544.04560887,128.014881428
2.78631294327e+12,675420781092.0,-6545.40108904,127.686340046
2.78574736204e+12,675431798992.0,-6546.75707003,127.35760519
2.78518166363e+12,675442788481.0,-6548.11355223,127.028676685
2.78461584801e+12,675453749542.0,-6549.47053603,126.699554356
2.78404991511e+12,675464682158.0,-6550.82802179,126.370238028
2.78348386491e+12,675475586313.0,-6552.18600992,126.040727524
2.78291769735e+12,675486461990.0,-6553.54450078,125.71102267
2.7823514124e+12,675497309172.0,-6554.90349476,125.381123289
2.78178501002e+12,675508127843.0,-6556.26299225,125.051029204
2.78121849014e+12,675518917985.0,-6557.62299363,124.72074024
2.78065185275e+12,675529679581.0,-6558.98349928,124.390256219
2.78008509778e+12,675540412615.0,-6560.3445096,124.059576965
2.7795182252e+12,675551117070.0,-6561.70602495,123.7287023
2.77895123497e+12,675561792929.0,-6563.06804574,123.397632048
2.77838412703e+12,675572440176.0,-6564.43057234,123.06636603
2.77781690135e+12,675583058792.0,-6565.79360515,122.734904069
2.77724955788e+12,675593648761.0,-6567.15714454,122.403245986
2.77668209658e+12,675604210067.0,-6568.52119092,122.071391604
2.7761145174e+12,675614742692.0,-6569.88574465,121.739340744
2.77554682031e+12,675625246619.0,-6571.25080615,121.407093226
2.77497900525e+12,675635721832.0,-6572.61637578,121.074648874
2.77441107218e+12,675646168313.0,-6573.98245395,120.742007506
2.77384302107e+12,675656586045.0,-6575.34904103,120.409168944
2.77327485185e+12,675666975012.0,-6576.71613743,120.076133008
2.7727065645e+12,675677335195.0,-6578.08374353,119.742899518
2.77213815897e+12,675687666579.0,-6579.45185972,119.409468295
2.77156963521e+12,675697969146.0,-6580.8204864,119.075839157
2.77100099317e+12,675708242878.0,-6582.18962395,118.742011925
2.77043223283e+12,675718487760.0,-6583.55927277,118.407986418
2.76986335412e+12,675728703773.0,-6584.92943325,118.073762454
2.769294357e+12,675738890900.0,-6586.30010578,117.739339853
2.76872524144e+12,675749049125.0,-6587.67129076,117.404718433
2.76815600739e+12,675759178430.0,-6589.04298858,117.069898012
2.7675866548e+12,675769278798.0,-6590.41519963,116.734878409
2.76701718363e+12,675779350211.0,-6591.78792432,116.399659442
2.76644759383e+12,675789392653.0,-6593.16116303,116.064240927
2.76587788537e+12,675799406106.0,-6594.53491616,115.728622683
2.76530805818e+12,675809390553.0,-6595.9091841,115.392804527
2.76473811224e+12,675819345977.0,-6597.28396726,115.056786276
2.7641680475e+12,675829272360.0,-6598.65926603,114.720567746
2.76359786391e+12,675839169685.0,-6600.03508081,114.384148754
2.76302756142e+12,675849037935.0,-6601.41141199,114.047529116
2.76245714e+12,675858877093.0,-6602.78825998,113.710708649
2.7618865996e+12,675868687140.0,-6604.16562516,113.373687167
2.76131594017e+12,675878468060.0,-6605.54350795,113.036464488
2.76074516166e+12,675888219835.0,-6606.92190874,112.699040425
2.76017426405e+12,675897942448.0,-6608.30082793,112.361414795
2.75960324727e+12,675907635882.0,-6609.68026592,112.023587412
2.75903211128e+12,675917300118.0,-6611.06022312,111.68555809
2.75846085604e+12,675926935141.0,-6612.44069992,111.347326645
2.75788948151e+12,675936540931.0,-6613.82169672,111.00889289
2.75731798764e+12,675946117471.0,-6615.20321393,110.670256639
2.75674637438e+12,675955664745.0,-6616.58525195,110.331417706
2.75617464169e+12,675965182735.0,-6617.96781119,109.992375904
2.75560278953e+12,675974671422.0,-6619.35089204,109.653131048
2.75503081784e+12,675984130790.0,-6620.73449491,109.313682948
2.75445872659e+12,675993560820.0,-6622.11862021,108.97403142
2.75388651573e+12,676002961496.0,-6623.50326834,108.634176274
2.75331418521e+12,676012332800.0,-6624.88843971,108.294117323
2.75274173499e+12,676021674714.0,-6626.27413471,107.95385438
2.75216916503e+12,676030987220.0,-6627.66035377,107.613387256
2.75159647527e+12,676040270302.0,-6629.04709728,107.272715762
2.75102366567e+12,676049523940.0,-6630.43436565,106.931839711
2.7504507362e+12,676058748118.0,-6631.82215929,106.590758912
2.74987768679e+12,676067942817.0,-6633.21047861,106.249473177
2.74930451741e+12,676077108021.0,-6634.59932401,105.907982317
2.74873122801e+12,676086243710.0,-6635.98869591,105.566286142
2.74815781855e+12,676095349869.0,-6637.37859472,105.224384462
2.74758428898e+12,676104426478.0,-6638.76902083,104.882277087
2.74701063925e+12,676113473520.0,-6640.15997468,104.539963826
2.74643686932e+12,676122490978.0,-6641.55145666,104.197444489
2.74586297914e+12,676131478833.0,-6642.94346718,103.854718886
2.74528896867e+12,676140437067.0,-6644.33600667,103.511786824
2.74471483786e+12,676149365664.0,-6645.72907553,103.168648113
2.74414058667e+12,676158264604.0,-6647.12267417,102.825302561
2.74356621505e+12,676167133870.0,-6648.516803,102.481749977
2.74299172295e+12,676175973444.0,-6649.91146245,102.137990167
2.74241711033e+12,676184783309.0,-6651.30665292,101.794022941
2.74184237715e+12,676193563445.0,-6652.70237483,101.449848105
2.74126752335e+12,676202313837.0,-6654.09862859,101.105465466
2.74069254889e+12,676211034464.0,-6655.49541463,100.760874832
2.74011745372e+12,676219725310.0,-6656.89273335,100.41607601
2.73954223781e+12,676228386356.0,-6658.29058517,100.071068804
2.7389669011e+12,676237017584.0,-6659.6889705,99.7258530233
2.73839144354e+12,676245618977.0,-6661.08788978,99.3804284719
2.73781586509e+12,676254190516.0,-6662.48734341,99.0347949561
2.73724016571e+12,676262732184.0,-6663.88733181,98.6889522813
2.73666434535e+12,676271243961.0,-6665.28785539,98.3429002527
2.73608840395e+12,676279725831.0,-6666.68891459,97.9966386754
2.73551234149e+12,676288177774.0,-6668.09050982,97.6501673539
2.7349361579e+12,676296599774.0,-6669.4926415,97.3034860928
2.73435985314e+12,676304991811.0,-6670.89531005,96.9565946963
2.73378342717e+12,676313353867.0,-6672.29851589,96.6094929684
2.73320687994e+12,676321685925.0,-6673.70225944,96.2621807127
2.73263021141e+12,676329987966.0,-6675.10654112,95.9146577327
2.73205342152e+12,676338259972.0,-6676.51136137,95.5669238316
2.73147651023e+12,676346501924.0,-6677.91672059,95.2189788124
2.73089947749e+12,676354713805.0,-6679.32261922,94.8708224777
2.73032232327e+12,676362895596.0,-6680.72905767,94.5224546301
2.7297450475e+12,676371047279.0,-6682.13603638,94.1738750717
2.72916765014e+12,676379168836.0,-6683.54355576,93.8250836044
2.72859013116e+12,676387260248.0,-6684.95161624,93.4760800299
2.72801249049e+12,676395321496.0,-6686.36021826,93.1268641496
2.72743472809e+12,676403352564.0,-6687.76936222,92.7774357647
2.72685684393e+12,676411353431.0,-6689.17904857,92.4277946762
2.72627883794e+12,676419324081.0,-6690.58927772,92.0779406846
2.72570071008e+12,676427264493.0,-6692.00005012,91.7278735904
2.72512246031e+12,676435174651.0,-6693.41136617,91.3775931936
2.72454408858e+12,676443054535.0,-6694.82322632,91.0270992943
2.72396559485e+12,676450904128.0,-6696.23563099,90.6763916919
2.72338697905e+12,676458723410.0,-6697.64858061,90.325470186
2.72280824115e+12,676466512363.0,-6699.06207562,89.9743345755
2.72222938111e+12,676474270968.0,-6700.47611643,89.6229846593
2.72165039887e+12,676481999208.0,-6701.8907035,89.271420236
2.72107129438e+12,676489697064.0,-6703.30583723,88.9196411039
2.7204920676e+12,676497364516.0,-6704.72151808,88.5676470611
2.71991271849e+12,676505001547.0,-6706.13774646,88.2154379055
2.71933324698e+12,676512608137.0,-6707.55452282,87.8630134344
2.71875365305e+12,676520184269.0,-6708.97184758,87.5103734452
2.71817393663e+12,676527729924.0,-6710.38972119,87.157517735
2.71759409769e+12,676535245082.0,-6711.80814407,86.8044461004
2.71701413617e+12,676542729726.0,-6713.22711666,86.451158338
2.71643405203e+12,676550183836.0,-6714.6466394,86.0976542439
2.71585384521e+12,676557607394.0,-6716.06671272,85.7439336142
2.71527351568e+12,676565000382.0,-6717.48733706,85.3899962445
2.71469306339e+12,676572362779.0,-6718.90851285,85.0358419303
2.71411248828e+12,676579694569.0,-6720.33024054,84.6814704666
2.7135317903e+12,676586995731.0,-6721.75252056,84.3268816485
2.71295096942e+12,676594266248.0,-6723.17535336,83.9720752705
2.71237002559e+12,676601506100.0,-6724.59873936,83.617051127
2.71178895875e+12,676608715268.0,-6726.022679,83.2618090121
2.71120776885e+12,676615893734.0,-6727.44717274,82.9063487197
2.71062645586e+12,676623041479.0,-6728.87222101,82.5506700432
2.71004501972e+12,676630158483.0,-6730.29782425,82.1947727759
2.70946346038e+12,676637244729.0,-6731.7239829,81.838656711
2.7088817778e+12,676644300197.0,-6733.1506974,81.482321641
2.70829997192e+12,676651324868.0,-6734.5779682,81.1257673586
2.70771804271e+12,676658318723.0,-6736.00579574,80.7689936559
2.7071359901e+12,676665281744.0,-6737.43418046,80.4120003249
2.70655381407e+12,676672213911.0,-6738.86312281,80.0547871571
2.70597151454e+12,676679115205.0,-6740.29262323,79.6973539441
2.70538909148e+12,676685985607.0,-6741.72268217,79.3397004769
2.70480654485e+12,676692825099.0,-6743.15330008,78.9818265464
2.70422387458e+12,676699633660.0,-6744.58447739,78.6237319432
2.70364108063e+12,676706411273.0,-6746.01621455,78.2654164575
2.70305816296e+12,676713157918.0,-6747.44851202,77.9068798793
2.70247512151e+12,676719873576.0,-6748.88137024,77.5481219985
2.70189195624e+12,676726558227.0,-6750.31478966,77.1891426045
2.7013086671e+12,676733211853.0,-6751.74877073,76.8299414865
2.70072525404e+12,676739834434.0,-6753.18331389,76.4705184335
2.70014171701e+12,676746425952.0,-6754.61841959,76.110873234
2.69955805596e+12,676752986387.0,-6756.0540883,75.7510056764
2.69897427085e+12,676759515720.0,-6757.49032045,75.3909155489
2.69839036162e+12,676766013931.0,-6758.9271165,75.0306026392
2.69780632822e+12,676772481001.0,-6760.3644769,74.6700667349
2.69722217062e+12,676778916912.0,-6761.8024021,74.3093076232
2.69663788875e+12,676785321643.0,-6763.24089255,73.9483250912
2.69605348258e+12,676791695176.0,-6764.67994872,73.5871189255
2.69546895204e+12,676798037491.0,-6766.11957105,73.2256889125
2.6948842971e+12,676804348569.0,-6767.55975999,72.8640348383
2.6942995177e+12,676810628390.0,-6769.00051601,72.5021564889
2.69371461379e+12,676816876935.0,-6770.44183955,72.1400536498
2.69312958533e+12,676823094184.0,-6771.88373108,71.7777261063
2.69254443227e+12,676829280119.0,-6773.32619104,71.4151736433
2.69195915455e+12,676835434720.0,-6774.7692199,71.0523960457
2.69137375213e+12,676841557967.0,-6776.21281812,70.6893930978
2.69078822496e+12,676847649841.0,-6777.65698615,70.3261645839
2.69020257299e+12,676853710322.0,-6779.10172445,69.9627102877
2.68961679616e+12,676859739390.0,-6780.54703348,69.5990299929
2.68903089444e+12,676865737027.0,-6781.99291369,69.2351234828
2.68844486777e+12,676871703213.0,-6783.43936556,68.8709905403
2.6878587161e+12,676877637928.0,-6784.88638954,68.5066309483
2.68727243939e+12,676883541153.0,-6786.33398609,68.1420444892
2.68668603757e+12,676889412867.0,-6787.78215567,67.777230945
2.68609951061e+12,676895253051.0,-6789.23089875,67.4121900978
2.68551285846e+12,676901061687.0,-6790.68021579,67.046921729
2.68492608106e+12,676906838753.0,-6792.13010725,66.6814256199
2.68433917836e+12,676912584231.0,-6793.5805736,66.3157015516
2.68375215032e+12,676918298100.0,-6795.03161529,65.9497493047
2.68316499688e+12,676923980341.0,-6796.48323281,65.5835686598
2.682577718e+12,676929630934.0,-6797.9354266,65.2171593968
2.68199031362e+12,676935249859.0,-6799.38819714,64.8505212957
2.6814027837e+12,676940837097.0,-6800.84154489,64.4836541359
2.68081512819e+12,676946392628.0,-6802.29547033,64.1165576968
2.68022734703e+12,676951916432.0,-6803.74997391,63.7492317573
2.67963944017e+12,676957408489.0,-6805.20505611,63.3816760961
2.67905140758e+12,676962868779.0,-6806.66071739,63.0138904914
2.67846324918e+12,676968297282.0,-6808.11695823,62.6458747216
2.67787496495e+12,676973693979.0,-6809.5737791,62.2776285642
2.67728655482e+12,676979058850.0,-6811.03118046,61.9091517968
2.67669801874e+12,676984391874.0,-6812.48916278,61.5404441965
2.67610935667e+12,676989693032.0,-6813.94772654,61.1715055404
2.67552056856e+12,676994962304.0,-6815.40687222,60.8023356049
2.67493165435e+12,677000199669.0,-6816.86660027,60.4329341664
2.67434261399e+12,677005405108.0,-6818.32691118,60.0633010009
2.67375344744e+12,677010578601.0,-6819.78780542,59.693435884
2.67316415465e+12,677015720127.0,-6821.24928347,59.3233385913
2.67257473555e+12,677020829667.0,-6822.71134579,58.9530088978
2.67198519011e+12,677025907200.0,-6824.17399286,58.5824465782
2.67139551827e+12,677030952707.0,-6825.63722517,58.2116514072
2.67080571998e+12,677035966167.0,-6827.10104318,57.8406231589
2.67021579519e+12,677040947560.0,-6828.56544737,57.4693616072
2.66962574385e+12,677045896866.0,-6830.03043823,57.0978665257
2.66903556591e+12,677050814064.0,-6831.49601622,56.7261376878
2.66844526132e+12,677055699136.0,-6832.96218184,56.3541748664
2.66785483003e+12,677060552059.0,-6834.42893554,55.9819778342
2.66726427199e+12,677065372815.0,-6835.89627783,55.6095463636
2.66667358714e+12,677070161382.0,-6837.36420917,55.2368802267
2.66608277543e+12,677074917741.0,-6838.83273005,54.8639791953
2.66549183683e+12,677079641871.0,-6840.30184095,54.4908430408
2.66490077126e+12,677084333752.0,-6841.77154236,54.1174715345
2.66430957869e+12,677088993363.0,-6843.24183474,53.7438644471
2.66371825905e+12,677093620685.0,-6844.7127186,53.3700215493
2.66312681231e+12,677098215696.0,-6846.1841944,52.9959426112
2.66253523841e+12,677102778377.0,-6847.65626264,52.6216274029
2.66194353729e+12,677107308706.0,-6849.12892381,52.2470756939
2.66135170891e+12,677111806665.0,-6850.60217838,51.8722872537
2.66075975322e+12,677116272231.0,-6852.07602684,51.497261851
2.66016767016e+12,677120705385.0,-6853.55046968,51.1219992548
2.65957545968e+12,677125106106.0,-6855.02550738,50.7464992334
2.65898312173e+12,677129474373.0,-6856.50114044,50.3707615548
2.65839065627e+12,677133810166.0,-6857.97736934,49.9947859869
2.65779806323e+12,677138113465.0,-6859.45419458,49.618572297
2.65720534256e+12,677142384249.0,-6860.93161663,49.2421202524
2.65661249423e+12,677146622497.0,-6862.409636,48.8654296198
2.65601951816e+12,677150828188.0,-6863.88825317,48.4885001658
2.65542641432e+12,677155001302.0,-6865.36746863,48.1113316566
2.65483318265e+12,677159141819.0,-6866.84728287,47.733923858
2.65423982309e+12,677163249718.0,-6868.32769639,47.3562765357
2.6536463356e+12,677167324977.0,-6869.80870968,46.9783894548
2.65305272013e+12,677171367576.0,-6871.29032324,46.6002623804
2.65245897662e+12,677175377495.0,-6872.77253755,46.221895077
2.65186510502e+12,677179354713.0,-6874.25535311,45.8432873089
2.65127110527e+12,677183299208.0,-6875.73877043,45.4644388402
2.65067697734e+12,677187210961.0,-6877.22278998,45.0853494345
2.65008272116e+12,677191089950.0,-6878.70741228,44.7060188551
2.64948833668e+12,677194936154.0,-6880.19263781,44.3264468651
2.64889382385e+12,677198749553.0,-6881.67846708,43.9466332271
2.64829918262e+12,677202530125.0,-6883.16490058,43.5665777036
2.64770441294e+12,677206277851.0,-6884.65193882,43.1862800566
2.64710951475e+12,677209992708.0,-6886.13958228,42.8057400479
2.646514488e+12,677213674676.0,-6887.62783148,42.4249574389
2.64591933265e+12,677217323733.0,-6889.11668691,42.0439319906
2.64532404862e+12,677220939860.0,-6890.60614907,41.6626634639
2.64472863589e+12,677224523035.0,-6892.09621847,41.2811516192
2.64413309438e+12,677228073236.0,-6893.5868956,40.8993962165
2.64353742405e+12,677231590443.0,-6895.07818097,40.5173970158
2.64294162485e+12,677235074635.0,-6896.57007509,40.1351537765
2.64234569673e+12,677238525791.0,-6898.06257846,39.7526662577
2.64174963962e+12,677241943889.0,-6899.55569158,39.3699342182
2.64115345348e+12,677245328908.0,-6901.04941496,38.9869574166
2.64055713826e+12,677248680828.0,-6902.5437491,38.6037356109
2.63996069391e+12,677251999627.0,-6904.03869452,38.2202685591
2.63936412036e+12,677255285283.0,-6905.53425171,37.8365560186
2.63876741757e+12,677258537777.0,-6907.03042119,37.4525977466
2.63817058549e+12,677261757085.0,-6908.52720346,37.0683934999
2.63757362405e+12,677264943188.0,-6910.02459904,36.6839430351
2.63697653322e+12,677268096063.0,-6911.52260842,36.2992461083
2.63637931293e+12,677271215690.0,-6913.02123214,35.9143024753
2.63578196313e+12,677274302048.0,-6914.52047068,35.5291118918
2.63518448377e+12,677277355114.0,-6916.02032458,35.1436741128
2.6345868748e+12,677280374868.0,-6917.52079433,34.7579888933
2.63398913616e+12,677283361287.0,-6919.02188045,34.3720559876
2.6333912678e+12,677286314352.0,-6920.52358345,33.9858751501
2.63279326967e+12,677289234039.0,-6922.02590385,33.5994461345
2.63219514171e+12,677292120329.0,-6923.52884217,33.2127686944
2.63159688387e+12,677294973199.0,-6925.03239891,32.8258425828
2.63099849609e+12,677297792627.0,-6926.53657459,32.4386675527
2.63039997833e+12,677300578593.0,-6928.04136973,32.0512433566
2.62980133053e+12,677303331075.0,-6929.54678485,31.6635697465
2.62920255263e+12,677306050051.0,-6931.05282046,31.2756464744
2.62860364458e+12,677308735499.0,-6932.55947709,30.8874732916
2.62800460633e+12,677311387399.0,-6934.06675525,30.4990499493
2.62740543783e+12,677314005728.0,-6935.57465545,30.1103761983
2.62680613901e+12,677316590465.0,-6937.08317823,29.7214517891
2.62620670984e+12,677319141588.0,-6938.5923241,29.3322764717
2.62560715024e+12,677321659075.0,-6940.10209358,28.942849996
2.62500746018e+12,677324142905.0,-6941.61248719,28.5531721113
2.62440763959e+12,677326593056.0,-6943.12350546,28.1632425668
2.62380768842e+12,677329009506.0,-6944.63514891,27.7730611111
2.62320760661e+12,677331392234.0,-6946.14741807,27.3826274926
2.62260739412e+12,677333741217.0,-6947.66031345,26.9919414595
2.62200705089e+12,677336056434.0,-6949.17383559,26.6010027593
2.62140657687e+12,677338337863.0,-6950.68798501,26.2098111395
2.62080597199e+12,677340585482.0,-6952.20276223,25.818366347
2.62020523621e+12,677342799269.0,-6953.71816779,25.4266681285
2.61960436947e+12,677344979203.0,-6955.2342022,25.0347162303
2.61900337172e+12,677347125261.0,-6956.75086601,24.6425103984
2.61840224291e+12,677349237421.0,-6958.26815973,24.2500503783
2.61780098297e+12,677351315662.0,-6959.7860839,23.8573359153
2.61719959185e+12,677353359962.0,-6961.30463905,23.4643667543
2.61659806951e+12,677355370297.0,-6962.8238257,23.0711426399
2.61599641588e+12,677357346648.0,-6964.3436444,22.6776633163
2.61539463091e+12,677359288990.0,-6965.86409566,22.2839285273
2.61479271454e+12,677361197303.0,-6967.38518004,21.8899380163
2.61419066673e+12,677363071564.0,-6968.90689804,21.4956915266
2.61358848741e+12,677364911751.0,-6970.42925023,21.101188801
2.61298617654e+12,677366717842.0,-6971.95223711,20.7064295817
2.61238373405e+12,677368489815.0,-6973.47585924,20.311413611
2.61178115989e+12,677370227647.0,-6975.00011715,19.9161406305
2.61117845401e+12,677371931317.0,-6976.52501137,19.5206103816
2.61057561635e+12,677373600801.0,-6978.05054244,19.1248226053
2.60997264686e+12,677375236078.0,-6979.57671091,18.7287770422
2.60936954548e+12,677376837126.0,-6981.1035173,18.3324734325
2.60876631215e+12,677378403922.0,-6982.63096216,17.9359115163
2.60816294683e+12,677379936444.0,-6984.15904603,17.5390910331
2.60755944945e+12,677381434670.0,-6985.68776944,17.142011722
